Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Akki4A,5/1/2020 14:38,0:20:22,,Black Lagoon: BLACK LAGOON: Moonlight Hunting Grounds (Episode 6),,Apple iPhone 6s,0:21:49,0:21:49,IN (India)
Akki4A,5/1/2020 14:16,0:20:26,,Black Lagoon: BLACK LAGOON: Eagle Hunting and Hunting Eagles (Episode 5),,Apple iPhone 6s,0:21:49,0:21:49,IN (India)
Akki4A,4/30/2020 18:16,0:20:20,,Black Lagoon: BLACK LAGOON: Die Ruckkehr des Adlers (Episode 4),,Apple iPhone 6s,0:21:55,0:21:55,IN (India)
Akki4A,4/30/2020 17:55,0:20:26,,Black Lagoon: BLACK LAGOON: Ring-Ding Ship Chase (Episode 3),,Apple iPhone 6s,0:21:51,0:21:51,IN (India)
Akki4A,4/30/2020 14:13,0:20:27,,Black Lagoon: BLACK LAGOON: Mangrove Heaven (Episode 2),,Apple iPhone 6s,0:21:52,0:21:52,IN (India)
Akki4A,4/30/2020 13:51,0:21:27,,Black Lagoon: BLACK LAGOON: The Black Lagoon (Episode 1),,Apple iPhone 6s,0:23:16,0:23:16,IN (India)
Akki4A,4/29/2020 19:17,0:17:31,,One-Punch Man: Season 2: Episode13,,Apple iPhone 6s,0:17:31,Not latest view,IN (India)
Akki4A,4/29/2020 18:55,0:19:59,,Fullmetal Alchemist: Brotherhood: Part 1: Miracle at Rush Valley (Episode 11),,Apple iPhone 6s,0:22:25,0:22:25,IN (India)
Akki4A,4/29/2020 18:35,0:18:58,,Fullmetal Alchemist: Brotherhood: Part 1: Separate Destinations (Episode 10),,Apple iPhone 6s,0:22:27,0:22:27,IN (India)
Akki4A,4/29/2020 11:33,0:02:23,,Fullmetal Alchemist: Brotherhood: Part 1: Separate Destinations (Episode 10),,Apple iPhone 6s,0:03:48,Not latest view,IN (India)
Akki4A,4/29/2020 11:12,0:20:30,,Fullmetal Alchemist: Brotherhood: Part 1: Created Feelings (Episode 9),,Apple iPhone 6s,0:22:26,0:22:26,IN (India)
Akki4A,4/29/2020 10:53,0:19:20,,Fullmetal Alchemist: Brotherhood: Part 1: The Fifth Laboratory (Episode 8),,Apple iPhone 6s,0:21:45,0:21:45,IN (India)
Akki4A,4/29/2020 10:33,0:19:06,,Fullmetal Alchemist: Brotherhood: Part 1: Hidden Truths (Episode 7),,Apple iPhone 6s,0:22:27,0:22:27,IN (India)
Akki4A,4/29/2020 9:28,0:01:03,,Fullmetal Alchemist: Brotherhood: Part 1: Hidden Truths (Episode 7),,Apple iPhone 6s,0:03:20,Not latest view,IN (India)
Akki4A,4/29/2020 9:28,0:00:01,,Fullmetal Alchemist: Brotherhood: Part 1: Road of Hope (Episode 6),,Apple iPhone 6s,0:22:11,0:22:11,IN (India)
Akki4A,4/28/2020 12:52,0:19:42,,Fullmetal Alchemist: Brotherhood: Part 1: Road of Hope (Episode 6),,Apple iPhone 6s,0:22:09,Not latest view,IN (India)
Akki4A,4/28/2020 12:32,0:20:01,,Fullmetal Alchemist: Brotherhood: Part 1: Rain of Sorrows (Episode 5),,Apple iPhone 6s,0:22:28,0:22:28,IN (India)
Akki4A,4/28/2020 12:12,0:20:01,,Fullmetal Alchemist: Brotherhood: Part 1: An Alchemist's Anguish (Episode 4),,Apple iPhone 6s,0:22:27,0:22:27,IN (India)
Akki4A,4/28/2020 11:56,0:15:29,,Fullmetal Alchemist: Brotherhood: Part 1: City of Heresy (Episode 3),,Apple iPhone 6s,0:22:28,0:22:28,IN (India)
Akki4A,4/28/2020 9:06,0:00:20,,Fullmetal Alchemist: Brotherhood: Part 1: City of Heresy (Episode 3),,Apple iPhone 6s,0:07:09,Not latest view,IN (India)
Akki4A,4/27/2020 13:15,0:05:01,,Fullmetal Alchemist: Brotherhood: Part 1: City of Heresy (Episode 3),,Apple iPhone 6s,0:06:48,Not latest view,IN (India)
Akki4A,4/27/2020 12:53,0:21:25,,Fullmetal Alchemist: Brotherhood: Part 1: The First Day (Episode 2),,Apple iPhone 6s,0:22:30,0:22:30,IN (India)
Akki4A,4/27/2020 12:37,0:16:33,,Fullmetal Alchemist: Brotherhood: Part 1: Fullmetal Alchemist (Episode 1),,Apple iPhone 6s,0:22:25,0:22:25,IN (India)
Akki4A,4/27/2020 12:32,0:04:26,,Fullmetal Alchemist: Brotherhood: Part 1: Fullmetal Alchemist (Episode 1),,Apple iPhone 6s,0:05:52,Not latest view,IN (India)
Akki4A,4/27/2020 12:30,0:00:04,Autoplayed: user action: None; ,Season 4 Trailer: The Last Kingdom,TRAILER,Apple iPhone 6s,0:00:04,0:00:04,IN (India)
Akki4A,4/26/2020 14:46,1:32:08,,When We First Met,,Apple iPhone 6s,1:33:19,1:33:19,IN (India)
Akki4A,4/26/2020 13:44,0:00:07,,When We First Met,,Apple iPhone 6s,0:00:07,Not latest view,IN (India)
Akki4A,4/26/2020 6:25,0:00:02,,One-Punch Man: Season 1: The Strongest Man (Episode 1),,Apple iPhone 6s,0:23:00,Not latest view,IN (India)
Akki4A,4/26/2020 6:24,0:00:32,Autoplayed: user action: None; ,One Punch Man: Season 1_hook_primary_16x9,HOOK,Apple iPhone 6s,0:00:32,0:00:32,IN (India)
Akki4A,4/26/2020 6:10,0:13:15,,"Hasmukh: Season 1: Ek Tha Azmat, Ek Thi Kismat (Episode 2)",,Apple iPhone 6s,0:14:09,0:14:09,IN (India)
Akki4A,4/25/2020 14:13,0:01:50,,Jaoon Kahan Bata Ae Dil,,Apple iPhone 6s,1:33:05,1:33:05,IN (India)
Akki4A,4/25/2020 6:03,1:43:35,,Extraction,,Apple iPhone 6s,1:57:26,1:57:26,IN (India)
Akki4A,4/25/2020 5:37,0:17:28,,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 1 (Episode 23),,Apple iPhone 6s,0:19:41,0:19:41,IN (India)
Akki4A,4/24/2020 17:37,0:00:02,,"Hasmukh: Season 1: Ek Tha Azmat, Ek Thi Kismat (Episode 2)",,Apple iPhone 6s,0:00:02,Not latest view,IN (India)
Akki4A,4/24/2020 17:02,0:34:00,,Hasmukh: Season 1: Pakodey Thande The (Episode 1),,Apple iPhone 6s,0:35:01,0:35:01,IN (India)
Akki4A,4/24/2020 5:41,0:57:18,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Eight: Sabrina Is Legend (Episode 8),,Apple iPhone 6s,1:00:18,1:00:18,IN (India)
Akki4A,4/24/2020 5:33,0:07:39,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Seven: The Judas Kiss (Episode 7),,Apple iPhone 6s,0:53:30,0:53:30,IN (India)
Akki4A,4/23/2020 16:54,0:44:10,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Seven: The Judas Kiss (Episode 7),,Apple iPhone 6s,0:45:50,Not latest view,IN (India)
Akki4A,4/23/2020 16:30,0:17:29,,Amar,,Apple iPhone 6s,1:39:42,1:39:42,IN (India)
Akki4A,4/23/2020 16:23,0:05:13,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Six: All of Them Witches (Episode 6),,Apple iPhone 6s,0:56:42,0:56:42,IN (India)
Akki4A,4/23/2020 16:23,0:00:01,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Six: All of Them Witches (Episode 6),,Apple iPhone 6s,0:51:28,Not latest view,IN (India)
Akki4A,4/23/2020 13:33,0:24:22,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Six: All of Them Witches (Episode 6),,Apple iPhone 6s,0:51:27,Not latest view,IN (India)
Akki4A,4/23/2020 10:15,0:03:14,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Six: All of Them Witches (Episode 6),,Apple iPhone 6s,0:27:04,Not latest view,IN (India)
Akki4A,4/23/2020 6:01,0:15:52,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Six: All of Them Witches (Episode 6),,Apple iPhone 6s,0:23:49,Not latest view,IN (India)
Akki4A,4/22/2020 18:52,0:00:01,,BAKI: Season 1: Part 1: Dark Martial Arts (Episode 2),,Apple iPhone 6s,0:00:02,0:00:02,IN (India)
Akki4A,4/21/2020 19:41,0:22:11,,One-Punch Man: Season 1: The Strongest Hero (Episode 12),,Apple iPhone 6s,0:23:50,0:23:50,IN (India)
Akki4A,4/21/2020 19:19,0:20:46,,One-Punch Man: Season 1: The Dominator of the Universe (Episode 11),,Apple iPhone 6s,0:22:23,0:22:23,IN (India)
Akki4A,4/21/2020 18:57,0:21:05,,One-Punch Man: Season 1: Unparalleled Peril (Episode 10),,Apple iPhone 6s,0:22:22,0:22:22,IN (India)
Akki4A,4/21/2020 18:52,0:00:09,Autoplayed: user action: None; ,Season 1 Trailer: Hasmukh,TRAILER,Apple iPhone 6s,0:00:10,0:00:10,IN (India)
Akki4A,4/21/2020 18:30,0:20:39,,One-Punch Man: Season 1: Unyielding Justice (Episode 9),,Apple iPhone 6s,0:21:56,0:21:56,IN (India)
Akki4A,4/21/2020 18:23,0:06:32,,One-Punch Man: Season 1: The Deep Sea King (Episode 8),,Apple iPhone 6s,0:22:23,0:22:23,IN (India)
Akki4A,4/21/2020 18:11,0:09:07,,One-Punch Man: Season 1: The Deep Sea King (Episode 8),,Apple iPhone 6s,0:15:50,Not latest view,IN (India)
Akki4A,4/21/2020 17:22,0:01:27,,One-Punch Man: Season 1: The Deep Sea King (Episode 8),,Apple iPhone 6s,0:06:51,Not latest view,IN (India)
Akki4A,4/21/2020 16:44,0:01:29,,One-Punch Man: Season 1: The Deep Sea King (Episode 8),,Apple iPhone 6s,0:05:33,Not latest view,IN (India)
Akki4A,4/21/2020 12:55,0:02:38,,One-Punch Man: Season 1: The Deep Sea King (Episode 8),,Apple iPhone 6s,0:04:04,Not latest view,IN (India)
Akki4A,4/21/2020 12:34,0:20:51,,One-Punch Man: Season 1: The Ultimate Disciple (Episode 7),,Apple iPhone 6s,0:24:10,0:24:10,IN (India)
Akki4A,4/21/2020 12:13,0:19:55,,One-Punch Man: Season 1: The Terrifying City (Episode 6),,Apple iPhone 6s,0:21:12,0:21:12,IN (India)
Akki4A,4/21/2020 11:39,0:20:51,,One-Punch Man: Season 1: The Ultimate Mentor (Episode 5),,Apple iPhone 6s,0:21:56,0:21:56,IN (India)
Akki4A,4/21/2020 4:14,0:00:11,Autoplayed: user action: None; ,Season 1 Trailer: Hasmukh,TRAILER,Apple iPhone 6s,0:00:11,Not latest view,IN (India)
Akki4A,4/20/2020 19:24,0:00:02,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Six: All of Them Witches (Episode 6),,Apple iPhone 6s,0:07:56,Not latest view,IN (India)
Akki4A,4/20/2020 19:02,0:20:37,,One-Punch Man: Season 1: The Modern Ninja (Episode 4),,Apple iPhone 6s,0:22:03,0:22:03,IN (India)
Akki4A,4/20/2020 18:41,0:20:49,,One-Punch Man: Season 1: The Obsessive Scientist (Episode 3),,Apple iPhone 6s,0:21:56,0:21:56,IN (India)
Akki4A,4/20/2020 18:16,0:21:31,,One-Punch Man: Season 1: The Lone Cyborg (Episode 2),,Apple iPhone 6s,0:22:16,0:22:16,IN (India)
Akki4A,4/20/2020 18:16,0:00:18,,One-Punch Man: Season 1: The Lone Cyborg (Episode 2),,Apple iPhone 6s,0:00:18,Not latest view,IN (India)
Akki4A,4/19/2020 12:19,0:22:29,,One-Punch Man: Season 1: The Strongest Man (Episode 1),,Apple iPhone 6s,0:22:58,Not latest view,IN (India)
Akki4A,4/19/2020 9:24,0:06:13,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Six: All of Them Witches (Episode 6),,Apple iPhone 6s,0:07:54,Not latest view,IN (India)
Akki4A,4/19/2020 8:30,0:53:07,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Five: The Devil Within (Episode 5),,Apple iPhone 6s,0:55:52,0:55:52,IN (India)
Akki4A,4/19/2020 7:25,0:47:19,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Four: The Hare Moon (Episode 4),,Apple iPhone 6s,0:56:21,0:56:21,IN (India)
Akki4A,4/19/2020 6:33,0:05:39,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Four: The Hare Moon (Episode 4),,Apple iPhone 6s,0:09:02,Not latest view,IN (India)
Akki4A,4/19/2020 6:32,0:00:02,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Three: Heavy Is the Crown (Episode 3),,Apple iPhone 6s,0:00:12,0:00:12,IN (India)
Akki4A,4/19/2020 6:31,0:00:30,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Five: The Devil Within (Episode 5),,Apple iPhone 6s,0:02:34,Not latest view,IN (India)
Akki4A,4/19/2020 6:06,0:00:19,Autoplayed: user action: None; ,Season 1 Trailer: Too Hot to Handle,TRAILER,Apple iPhone 6s,0:00:20,0:00:20,IN (India)
Akki4A,4/18/2020 19:14,0:00:06,,When We First Met,,Apple iPhone 6s,1:36:38,Not latest view,IN (India)
Akki4A,4/18/2020 19:03,0:00:26,Autoplayed: user action: None; ,Season 1 Trailer: Too Hot to Handle,TRAILER,Apple iPhone 6s,0:00:26,Not latest view,IN (India)
Akki4A,4/18/2020 18:48,0:00:08,,Chilling Adventures of Sabrina: Part 3: Chapter Twenty-Five: The Devil Within (Episode 5),,Apple iPhone 6s,0:00:08,Not latest view,IN (India)
Akki4A,4/18/2020 18:47,0:00:15,Autoplayed: user action: None; ,Season 1 Trailer: Too Hot to Handle,TRAILER,Apple iPhone 6s,0:00:15,Not latest view,IN (India)
Akki4A,4/18/2020 11:49,0:01:14,Autoplayed: user action: None; ,Season 1 Trailer: Too Hot to Handle,TRAILER,Apple iPhone 6s,0:01:14,Not latest view,IN (India)
Akki4A,4/18/2020 6:38,0:01:35,Autoplayed: user action: None; ,Season 1 Trailer: Hasmukh,TRAILER,Chrome PC (Cadmium),0:01:35,Not latest view,IN (India)
Akki4A,4/17/2020 14:55,1:30:26,,Sniper: Ultimate Kill,,Apple iPhone 6s,1:31:06,1:31:06,IN (India)
Akki4A,4/17/2020 14:54,0:00:05,Autoplayed: user action: None; ,Elite: Season 1 (Trailer),TRAILER,Apple iPhone 6s,0:00:05,0:00:05,IN (India)
Akki4A,4/17/2020 8:20,0:00:04,,World Famous Lover,,Apple iPhone 6s,0:00:04,0:00:04,IN (India)
Akki4A,4/16/2020 14:01,1:41:08,,The Departed,,Apple iPhone 6s,2:28:55,2:28:55,IN (India)
Akki4A,4/16/2020 11:32,0:44:31,,The Departed,,Apple iPhone 6s,0:44:20,Not latest view,IN (India)
Akki4A,4/15/2020 19:29,0:00:22,Autoplayed: user action: None; ,You: Season 1 (Trailer),TRAILER,Apple iPhone 6s,0:00:22,0:00:22,IN (India)
Akki4A,4/15/2020 19:29,0:00:09,,The Last Summer,,Apple iPhone 6s,0:49:58,0:49:58,IN (India)
Akki4A,4/15/2020 19:28,0:00:19,Autoplayed: user action: None; ,You: Season 1 (Trailer),TRAILER,Apple iPhone 6s,0:00:19,Not latest view,IN (India)
Akki4A,4/15/2020 18:08,1:11:30,,Love Wedding Repeat,,Apple iPhone 6s,1:39:11,1:39:11,IN (India)
Akki4A,4/15/2020 16:29,0:24:23,,Love Wedding Repeat,,Apple iPhone 6s,0:25:32,Not latest view,IN (India)
Akki4A,4/15/2020 13:41,0:00:07,Autoplayed: user action: None; ,You: Season 1 (Trailer),TRAILER,Apple iPhone 6s,0:00:07,Not latest view,IN (India)
Akki4A,4/14/2020 11:28,0:00:13,,Money Heist: Part 4: The Paris Plan (Episode 8),,Apple iPhone 6s,1:00:02,1:00:02,IN (India)
Akki4A,4/14/2020 11:27,0:00:07,Autoplayed: user action: None; ,Elite: Season 1 (Trailer),TRAILER,Apple iPhone 6s,0:00:07,Not latest view,IN (India)
Akki4A,4/14/2020 10:29,0:56:48,,Money Heist: Part 4: The Paris Plan (Episode 8),,Apple iPhone 6s,0:58:03,Not latest view,IN (India)
Akki4A,4/14/2020 9:19,0:49:17,,Money Heist: Part 4: Strike the Tent (Episode 7),,Apple iPhone 6s,0:50:14,0:50:14,IN (India)
Akki4A,4/14/2020 8:50,0:26:07,,Money Heist: Part 4: TKO (Episode 6),,Apple iPhone 6s,0:43:57,0:43:57,IN (India)
Akki4A,4/13/2020 16:48,0:14:55,,Money Heist: Part 4: TKO (Episode 6),,Apple iPhone 6s,0:17:49,Not latest view,IN (India)
Akki4A,4/13/2020 16:05,0:39:41,,Money Heist: Part 4: 5 Minutes Earlier (Episode 5),,Apple iPhone 6s,0:40:48,0:40:48,IN (India)
Akki4A,4/13/2020 13:15,0:00:08,,Trailer: Extraction,TRAILER,DefaultWidevineAndroidPhone,0:00:08,0:00:08,IN (India)
Akki4A,4/13/2020 10:39,0:50:26,,Money Heist: Part 4: Pasodoble (Episode 4),,Apple iPhone 6s,0:51:23,0:51:23,IN (India)
Akki4A,4/13/2020 10:03,0:01:01,,Season 4 Trailer: The Last Kingdom,TRAILER,DefaultWidevineAndroidPhone,0:01:01,Not latest view,IN (India)
Akki4A,4/13/2020 10:03,0:00:14,,Trailer: Extraction,TRAILER,DefaultWidevineAndroidPhone,0:00:14,Not latest view,IN (India)
Akki4A,4/13/2020 9:59,0:39:10,,Money Heist: Part 4: Anatomy Lesson (Episode 3),,Apple iPhone 6s,0:40:20,0:40:20,IN (India)
Akki4A,4/13/2020 9:03,0:41:09,,Money Heist: Part 4: Berlin's Wedding (Episode 2),,Apple iPhone 6s,0:42:38,0:42:38,IN (India)
Akki4A,4/13/2020 8:09,0:50:06,,Money Heist: Part 4: Game Over (Episode 1),,Apple iPhone 6s,0:50:56,0:50:56,IN (India)
Akki4A,4/12/2020 16:16,0:00:03,,Money Heist: Part 3: Astray (Episode 8),,Apple iPhone 6s,0:41:11,0:41:11,IN (India)
Akki4A,4/12/2020 15:19,0:55:45,,Money Heist: Part 3: Astray (Episode 8),,Apple iPhone 6s,0:57:00,Not latest view,IN (India)
Akki4A,4/12/2020 14:36,0:35:26,,Money Heist: Part 3: A Quick Vacation (Episode 7),,Apple iPhone 6s,0:42:28,0:42:28,IN (India)
Akki4A,4/12/2020 14:29,0:05:54,,Money Heist: Part 3: A Quick Vacation (Episode 7),,Apple iPhone 6s,0:07:11,Not latest view,IN (India)
Akki4A,4/12/2020 14:29,0:00:02,,Money Heist: Part 3: A Quick Vacation (Episode 7),,Apple iPhone 6s,0:00:04,Not latest view,IN (India)
Akki4A,4/12/2020 14:03,0:25:07,,Money Heist: Part 3: Everything Seemed Insignificant (Episode 6),,Apple iPhone 6s,0:44:57,0:44:57,IN (India)
Akki4A,4/12/2020 11:07,0:18:35,,Money Heist: Part 3: Everything Seemed Insignificant (Episode 6),,Apple iPhone 6s,0:19:39,Not latest view,IN (India)
Akki4A,4/12/2020 11:07,0:00:04,,Money Heist: Part 3: Everything Seemed Insignificant (Episode 6),,Apple iPhone 6s,0:00:04,Not latest view,IN (India)
Akki4A,4/12/2020 10:14,0:46:32,,"Money Heist: Part 3: Boom, Boom, Ciao (Episode 5)",,Apple iPhone 6s,0:47:29,0:47:29,IN (India)
Akki4A,4/12/2020 10:14,0:00:02,,Money Heist: Part 3: It's Dolphin Time (Episode 4),,Apple iPhone 6s,0:41:26,0:41:26,IN (India)
Akki4A,4/12/2020 10:13,0:00:04,,"Money Heist: Part 3: Boom, Boom, Ciao (Episode 5)",,Apple iPhone 6s,0:47:38,Not latest view,IN (India)
Akki4A,4/12/2020 9:49,0:17:35,,Money Heist: Part 3: It's Dolphin Time (Episode 4),,Apple iPhone 6s,0:41:07,Not latest view,IN (India)
Akki4A,4/12/2020 9:23,0:15:44,,Money Heist: Part 3: It's Dolphin Time (Episode 4),,Apple iPhone 6s,0:23:41,Not latest view,IN (India)
Akki4A,4/12/2020 8:52,0:05:28,,Money Heist: Part 3: It's Dolphin Time (Episode 4),,Apple iPhone 6s,0:07:00,Not latest view,IN (India)
Akki4A,4/12/2020 8:52,0:00:02,,Money Heist: Part 3: Everything Seemed Insignificant (Episode 6),,Apple iPhone 6s,0:00:02,Not latest view,IN (India)
Akki4A,4/12/2020 8:42,0:01:21,,Money Heist: Part 3: It's Dolphin Time (Episode 4),,Apple iPhone 6s,0:01:21,Not latest view,IN (India)
Akki4A,4/12/2020 7:21,0:45:10,,Money Heist: Part 3: 48 Meters Underground (Episode 3),,Apple iPhone 6s,0:46:46,0:46:46,IN (India)
Akki4A,4/12/2020 6:38,0:39:19,,Money Heist: Part 3: Aikido (Episode 2),,Apple iPhone 6s,0:39:20,0:39:20,IN (India)
Akki4A,4/12/2020 6:10,0:24:44,,Money Heist: Part 3: We're Back (Episode 1),,Apple iPhone 6s,0:48:08,0:48:08,IN (India)
Akki4A,4/11/2020 17:52,0:02:49,,One Night Stand,,DefaultWidevineAndroidPhone,0:06:27,Not latest view,IN (India)
Akki4A,4/11/2020 17:19,0:15:57,,Money Heist: Part 3: We're Back (Episode 1),,Apple iPhone 6s,0:23:33,Not latest view,IN (India)
Akki4A,4/11/2020 12:42,0:04:52,,Money Heist: Part 3: We're Back (Episode 1),,Apple iPhone 6s,0:07:35,Not latest view,IN (India)
Akki4A,4/11/2020 12:39,0:02:42,,Money Heist: Part 3: We're Back (Episode 1),,Apple iPhone 6s,0:02:42,Not latest view,IN (India)
Akki4A,4/11/2020 11:50,0:42:45,,Money Heist: Part 2: Episode 9,,Apple iPhone 6s,0:44:05,0:44:05,IN (India)
Akki4A,4/11/2020 11:03,0:47:17,,Money Heist: Part 2: Episode 8,,Apple iPhone 6s,0:48:26,0:48:26,IN (India)
Akki4A,4/11/2020 11:02,0:00:10,,Money Heist: Part 2: Episode 8,,Apple iPhone 6s,0:00:11,Not latest view,IN (India)
Akki4A,4/11/2020 10:14,0:40:05,,Money Heist: Part 2: Episode 7,,Apple iPhone 6s,0:43:11,0:43:11,IN (India)
Akki4A,4/11/2020 10:14,0:00:02,,Money Heist: Part 2: Episode 7,,Apple iPhone 6s,0:00:02,Not latest view,IN (India)
Akki4A,4/11/2020 9:28,0:42:04,,Money Heist: Part 2: Episode 6,,Apple iPhone 6s,0:44:42,0:44:42,IN (India)
Akki4A,4/11/2020 9:23,0:00:02,,Money Heist: Part 2: Episode 6,,Apple iPhone 6s,0:00:02,Not latest view,IN (India)
Akki4A,4/11/2020 8:57,0:46:35,,Vikings: Season 6: The Best Laid Plans (Episode 10),,DefaultWidevineAndroidPhone,0:48:18,0:48:18,IN (India)
Akki4A,4/11/2020 8:34,0:21:16,,Vikings: Season 6: Resurrection (Episode 9),,DefaultWidevineAndroidPhone,0:44:45,0:44:45,IN (India)
Akki4A,4/11/2020 8:33,0:00:03,,Money Heist: Part 2: Episode 5,,DefaultWidevineAndroidPhone,0:00:03,Not latest view,IN (India)
Akki4A,4/11/2020 8:32,0:41:23,,Money Heist: Part 2: Episode 5,,Apple iPhone 6s,0:42:10,0:42:10,IN (India)
Akki4A,4/11/2020 8:31,0:00:01,,Money Heist: Part 2: Episode 5,,Apple iPhone 6s,0:00:01,Not latest view,IN (India)
Akki4A,4/11/2020 7:51,0:39:57,,Money Heist: Part 2: Episode 4,,Apple iPhone 6s,0:49:54,0:49:54,IN (India)
Akki4A,4/11/2020 7:41,0:08:40,,Money Heist: Part 2: Episode 4,,Apple iPhone 6s,0:09:56,Not latest view,IN (India)
Akki4A,4/11/2020 7:10,0:20:36,,Vikings: Season 6: Resurrection (Episode 9),,DefaultWidevineAndroidPhone,0:23:30,Not latest view,IN (India)
Akki4A,4/11/2020 6:57,0:42:09,,Money Heist: Part 2: Episode 3,,Apple iPhone 6s,0:43:07,0:43:07,IN (India)
Akki4A,4/11/2020 6:28,0:42:02,,Vikings: Season 6: Valhalla Can Wait (Episode 8),,DefaultWidevineAndroidPhone,0:43:47,0:43:47,IN (India)
Akki4A,4/11/2020 5:47,0:39:18,,Money Heist: Part 2: Episode 2,,Apple iPhone 6s,0:40:54,0:40:54,IN (India)
Akki4A,4/11/2020 5:43,0:03:47,,Money Heist: Part 2: Episode 1,,Apple iPhone 6s,0:42:15,0:42:15,IN (India)
Akki4A,4/10/2020 20:23,0:00:05,,Vikings: Season 6: Valhalla Can Wait (Episode 8),,DefaultWidevineAndroidPhone,0:01:40,Not latest view,IN (India)
Akki4A,4/10/2020 19:42,0:41:32,,Vikings: Season 6: The Ice Maiden (Episode 7),,DefaultWidevineAndroidPhone,0:43:45,0:43:45,IN (India)
Akki4A,4/10/2020 19:20,0:21:26,,Vikings: Season 6: Death and the Serpent (Episode 6),,DefaultWidevineAndroidPhone,0:44:41,0:44:41,IN (India)
Akki4A,4/10/2020 18:58,0:21:29,,Vikings: Season 6: Death and the Serpent (Episode 6),,DefaultWidevineAndroidPhone,0:22:08,Not latest view,IN (India)
Akki4A,4/10/2020 17:34,0:00:02,,Money Heist: Part 2: Episode 1,,Apple iPhone 6s,0:38:26,Not latest view,IN (India)
Akki4A,4/10/2020 11:46,0:00:20,,Hache: Season 1: Dolls floating at sea (Episode 1),,DefaultWidevineAndroidPhone,0:06:36,0:06:36,IN (India)
Akki4A,4/10/2020 11:15,0:31:00,,Vikings: Season 6: The Key (Episode 5),,DefaultWidevineAndroidPhone,0:43:45,0:43:45,IN (India)
Akki4A,4/10/2020 11:03,0:10:52,,Vikings: Season 6: The Key (Episode 5),,DefaultWidevineAndroidPhone,0:12:27,Not latest view,IN (India)
Akki4A,4/10/2020 10:18,0:41:58,,Vikings: Season 6: All the Prisoners (Episode 4),,DefaultWidevineAndroidPhone,0:43:33,0:43:33,IN (India)
Akki4A,4/10/2020 9:36,0:42:11,,"Vikings: Season 6: Ghosts, Gods and Running Dogs (Episode 3)",,DefaultWidevineAndroidPhone,0:43:46,0:43:46,IN (India)
Akki4A,4/10/2020 9:20,0:15:09,,Vikings: Season 6: The Prophet (Episode 2),,DefaultWidevineAndroidPhone,0:43:45,0:43:45,IN (India)
Akki4A,4/10/2020 8:42,0:37:24,,Money Heist: Part 2: Episode 1,,Apple iPhone 6s,0:38:24,Not latest view,IN (India)
Akki4A,4/10/2020 8:04,0:33:47,,Money Heist: Part 1: Episode 13,,Apple iPhone 6s,0:54:43,0:54:43,IN (India)
Akki4A,4/10/2020 8:02,0:27:57,,Vikings: Season 6: The Prophet (Episode 2),,DefaultWidevineAndroidPhone,0:28:37,Not latest view,IN (India)
Akki4A,4/9/2020 13:04,0:19:18,,Money Heist: Part 1: Episode 13,,Apple iPhone 6s,0:20:15,Not latest view,IN (India)
Akki4A,4/9/2020 12:58,0:06:22,,Money Heist: Part 1: Episode 12,,Apple iPhone 6s,0:42:51,0:42:51,IN (India)
Akki4A,4/9/2020 12:22,0:35:32,,Money Heist: Part 1: Episode 12,,Apple iPhone 6s,0:36:28,Not latest view,IN (India)
Akki4A,4/9/2020 12:04,0:17:08,,Money Heist: Part 1: Episode 11,,Apple iPhone 6s,0:41:45,0:41:45,IN (India)
Akki4A,4/8/2020 19:22,0:23:38,,Money Heist: Part 1: Episode 11,,Apple iPhone 6s,0:24:36,Not latest view,IN (India)
Akki4A,4/8/2020 19:01,0:21:26,,Money Heist: Part 1: Episode 10,,Apple iPhone 6s,0:53:59,0:53:59,IN (India)
Akki4A,4/8/2020 18:35,0:25:25,,Money Heist: Part 1: Episode 10,,Apple iPhone 6s,0:32:32,Not latest view,IN (India)
Akki4A,4/8/2020 18:28,0:06:10,,Money Heist: Part 1: Episode 10,,Apple iPhone 6s,0:07:06,Not latest view,IN (India)
Akki4A,4/8/2020 17:36,0:00:02,,Money Heist: Part 1: Episode 11,,Apple iPhone 6s,0:00:03,Not latest view,IN (India)
Akki4A,4/8/2020 17:35,0:00:01,,Money Heist: Part 1: Episode 11,,Apple iPhone 6s,0:00:01,Not latest view,IN (India)
